dt vl vr
1512745867.523   10.431    3.722    0.150 -4.900  0.0032  0.0210  0.9028 -0.0623 -0.0366  0.7895
1512745867.545   10.430    3.720    0.150 -4.908  0.0042 -0.0002  0.9360 -0.0957 -0.0149  0.7862
1512745867.569   10.459    3.689    0.150 -4.933  0.0029 -0.0381  0.9548 -0.0153 -0.0383  0.7727
1512745867.631   10.498    3.698    0.150 -4.988 -0.0044  0.0247  0.9214 -0.0522 -0.0173  0.7637
1512745867.656   10.513    3.717    0.150 -4.997 -0.0239  0.0127  0.9724 -0.0423 -0.0021  0.7681
1512745867.663   10.513    3.717    0.150 -5.012 -0.0813  0.0244  0.9861 -0.0519 -0.0226  0.7673
1512745867.693   10.508    3.722    0.150 -5.028  0.0244 -0.0066  0.9167 -0.0458 -0.0446  0.7686
1512745867.715   10.508    3.722    0.150 -5.052 -0.0234 -0.0083  0.9822 -0.0489 -0.0204  0.7542
1512745867.723   10.508    3.722    0.150 -5.059 -0.0798  0.0283  0.9385 -0.0633 -0.0479  0.7562
1512745867.754   10.424    3.804    0.150 -5.076  0.0366 -0.0759  0.9553 -0.0366 -0.0358  0.7831
1512745867.780   10.438    3.807    0.150 -5.099 -0.0156  0.0952  0.8906 -0.0289 -0.0329  0.7911
1512745867.856   10.427    3.801    0.150 -5.155 -0.0271  0.0173  0.9021 -0.0344 -0.0117  0.7868
1512745867.882   10.436    3.785    0.150 -5.187 -0.0103  0.0208  0.8997  0.0257 -0.0033  0.7566
1512745867.906   10.448    3.940    0.150 -5.195 -0.0291  0.0322  0.9436 -0.1120 -0.0228  0.7509
1512745867.912   10.448    3.940    0.150 -5.211 -0.0032  0.0093  0.9399 -0.1224 -0.0193  0.7549
1512745867.943   10.471    3.920    0.150 -5.226 -0.0447  0.0332  0.9463 -0.0507 -0.0574  0.7292
1512745867.967   10.480    3.921    0.150 -5.249  0.0552  0.0117  0.8782 -0.0663  0.0080  0.7503
1512745868.030   10.352    3.805    0.150 -5.295 -0.0249  0.0181  0.8733 -0.0269 -0.0258  0.7599
1512745868.054   10.292    3.892    0.150 -5.311 -0.0081 -0.0007  0.9119 -0.0238 -0.0419  0.7740
1512745868.077   10.293    3.894    0.150 -5.334  0.0200 -0.0027  0.9846 -0.0842 -0.0089  0.7465
1512745868.102   10.326    3.867    0.150 -5.351  0.0437 -0.0842  1.0171 -0.0153 -0.0361  0.7317
1512745868.125   10.304    3.863    0.150 -5.373 -0.0154  0.1416  0.8914  0.0348  0.0027  0.7495
1512745868.132   10.304    3.863    0.150 -5.380 -0.0649  0.1189  0.9023 -0.0395  0.0230  0.7583
1512745868.164   10.331    3.889    0.150 -5.403  0.0195 -0.0664  0.9619 -0.0129 -0.0610  0.7475
1512745868.242   10.378    3.818    0.150 -5.457  0.0242 -0.0322  0.9170 -0.1032 -0.0369  0.7892
1512745868.265   10.373    3.744    0.150 -5.483 -0.0376  0.0117  0.9595 -0.0055 -0.0401  0.7721
1512745868.271   10.373    3.744    0.150 -5.490  0.0281 -0.0015  0.9543 -0.0117 -0.0415  0.7569
1512745868.303   10.423    3.694    0.150 -5.507 -0.0068 -0.0342  0.9573 -0.0052 -0.0011  0.7397
1512745868.328   10.447    3.700    0.150 -5.529 -0.0259  0.0432  0.9749 -0.0518 -0.0039  0.7424
1512745868.351   10.464    3.709    0.150 -5.546  0.0129  0.0073  0.8750 -0.0702 -0.0613  0.7404
1512745868.413   10.479    3.689    0.150 -5.599 -0.0662 -0.0139  0.9722 -0.0804 -0.0322  0.7831
1512745868.435   10.481    3.697    0.150 -5.615 -0.0430 -0.0164  1.0684 -0.0668 -0.0133  0.7702
1512745868.442   10.481    3.697    0.150 -5.622 -0.0085 -0.0286  1.0269 -0.0719 -0.0415  0.7617
1512745868.474   10.591    3.581    0.150 -5.647  0.0017 -0.0598  0.9023 -0.0213 -0.0810  0.7370
1512745868.498   10.565    3.573    0.150 -5.663  0.0569  0.0557  0.8992 -0.1096  0.0212  0.7839
1512745868.521   10.542    3.547    0.150 -5.685 -0.0332 -0.0459  0.9661 -0.0234 -0.0666  0.7329
1512745868.546   10.469    3.667    0.150 -5.693  0.0361  0.0151  0.8379 -0.0558  0.0411  0.7535
1512745868.572   10.472    3.717    0.150 -5.725 -0.0464  0.0288  0.9919 -0.0838 -0.1001  0.7445
1512745868.650   10.400    3.790    0.150 -5.778 -0.0129  0.0208  0.9673 -0.0316 -0.0382  0.7450
1512745868.673   10.405    3.791    0.150 -5.802 -0.0022  0.0386  0.9407 -0.0152 -0.0130  0.7499
1512745868.698   10.438    3.823    0.150 -5.817 -0.0244 -0.0073  0.9578 -0.0945 -0.1048  0.7378
1512745868.721   10.409    3.869    0.150 -5.840  0.0159 -0.0186  0.8960 -0.0166 -0.0189  0.7780
1512745868.746   10.405    3.805    0.150 -5.856 -0.0020  0.0264  0.9629 -0.0613 -0.0378  0.7667
1512745868.770   10.475    3.735    0.150 -5.880  0.0156  0.0408  0.8640 -0.0353 -0.0667  0.7510
1512745868.849   10.472    3.734    0.150 -5.933  0.0056 -0.0447  1.0134 -0.0743 -0.0236  0.7225
1512745868.872   10.459    3.727    0.150 -5.956 -0.0332  0.0327  0.9641 -0.0955 -0.0447  0.7354
1512745868.896   10.501    3.655    0.150 -5.970  0.0110  0.0234  0.9272 -0.0124 -0.0398  0.7312
1512745868.903   10.501    3.655    0.150 -5.978 -0.0200  0.0256  0.8879 -0.0141 -0.0477  0.7441
1512745868.933   10.508    3.771    0.150 -5.993  0.0139 -0.0615  0.9912 -0.0965 -0.0362  0.7710
1512745868.958   10.229    4.016    0.150 -6.008  0.0176 -0.0068  0.9873 -0.0539 -0.0201  0.7573
1512745869.019   10.231    4.017    0.150 -6.072  0.0081  0.0234  0.9700 -0.0627 -0.0130  0.7285
1512745869.045   10.245    4.024    0.150 -6.086 -0.0308  0.0088  1.0063 -0.0664 -0.0475  0.7149
1512745869.051   10.245    4.024    0.150 -6.101  0.0283  0.0178  0.9062 -0.0165 -0.0571  0.7185
1512745869.081   10.251    4.021    0.150 -6.116  0.0017  0.0432  0.9504 -0.0956 -0.0566  0.7607
1512745869.104   10.253    4.049    0.150 -6.124  0.0137 -0.0393  1.0088 -0.1280 -0.0503  0.7686
1512745869.127   10.257    4.047    0.150 -6.147 -0.0295 -0.0146  0.9568  0.0055 -0.0165  0.7554
1512745869.151   10.226    4.043    0.150 -6.162 -0.0046  0.0498  0.9824 -0.0602 -0.0466  0.7851
1512745869.215   10.221    4.041    0.150 -6.219  0.0796  0.0098  0.9470 -0.0671 -0.0264  0.8242
1512745869.239   10.175    4.106    0.150 -6.235 -0.0015  0.0012  0.9558 -0.0329 -0.0308  0.8133
1512745869.262   10.202    4.508    0.150 -6.253  0.0579 -0.0076  0.9460 -0.0252 -0.0069  0.7758
1512745869.285   10.556    4.292    0.150 -6.278  0.0532 -0.0112  0.8882 -0.0330 -0.0541  0.7666
1512745869.307   10.598    4.293    0.150 -0.019 -0.0388  0.0188  0.9885 -0.0441 -0.0332  0.7816
1512745869.333   10.583    4.267    0.150 -0.034  0.0273  0.0178  0.9287 -0.0732 -0.0270  0.7927
1512745869.360   10.686    4.080    0.150 -0.041  0.0049  0.0232  0.9602 -0.0577 -0.0446  0.7928
1512745869.437   10.684    4.019    0.150 -0.115  0.0183  0.0139  0.8545 -0.0698 -0.0495  0.7457
1512745869.462   10.493    4.180    0.150 -0.130 -0.0195  0.0002  0.9324 -0.0021 -0.0142  0.7549
1512745869.485   10.451    4.177    0.150 -0.154 -0.0305  0.0535  0.9963 -0.0987 -0.0655  0.7513
1512745869.508   10.442    4.175    0.150 -0.169  0.0107 -0.0408  0.9163 -0.0583 -0.0188  0.7356
1512745869.532   10.376    4.280    0.150 -0.184 -0.0029 -0.0513  0.9321 -0.0236  0.0048  0.7433
1512745869.559   10.360    3.987    0.150 -0.200  0.0054 -0.0569  0.9219 -0.1044 -0.0417  0.7177
1512745869.638   10.179    4.126    0.150 -0.266  0.0120 -0.0256  0.9690  0.0023 -0.0244  0.7627
1512745869.660   10.210    4.128    0.150 -0.281 -0.0056 -0.0103  0.9514 -0.0535 -0.0325  0.7527
1512745869.684   10.196    4.119    0.150 -0.304  0.0564 -0.0291  0.8745 -0.0706 -0.0593  0.7257
1512745869.708   10.178    4.141    0.150 -0.320 -0.0046 -0.0366  0.9187 -0.0567 -0.0157  0.7412
1512745869.731   10.166    3.973    0.150 -0.335 -0.0403  0.0171  0.9468 -0.0868 -0.0401  0.7421
1512745869.757   10.170    3.971    0.150 -0.350  0.0046  0.0090  0.8718  0.0065 -0.0244  0.7330
1512745869.834   10.199    3.974    0.150 -0.418 -0.0742  0.0776  0.8967  0.0124  0.0003  0.7603
1512745869.858   10.206    3.977    0.150 -0.433 -0.0403 -0.0134  1.0393 -0.1300 -0.0346  0.7428
1512745869.881   10.228    3.947    0.150 -0.448  0.0442 -0.0425  0.8982 -0.0417 -0.0678  0.7236
1512745869.904   10.229    3.964    0.150 -0.465  0.0083 -0.0046  0.8386 -0.0690  0.0116  0.7727
1512745869.928   10.384    3.837    0.150 -0.487 -0.0420 -0.0552  1.0486 -0.0784 -0.0824  0.7352
1512745869.953   10.380    3.836    0.150 -0.503  0.0112  0.0378  0.8340 -0.0262 -0.0232  0.7477
1512745870.030   10.386    3.839    0.150 -0.565  0.0051 -0.0142  0.9292 -0.0226 -0.0040  0.7571
1512745870.056   10.333    3.919    0.150 -0.580 -0.0129  0.0247  0.9971 -0.0125 -0.0080  0.7525
1512745870.062   10.333    3.919    0.150 -0.596 -0.0264 -0.0496  0.9858 -0.0413 -0.0029  0.7430
1512745870.093   10.330    3.869    0.150 -0.620  0.0039  0.0132  0.8750 -0.0856 -0.0152  0.7473
1512745870.115   10.327    3.869    0.150 -0.635  0.0833 -0.0652  0.9207 -0.0662 -0.0783  0.7892
1512745870.156   10.310    3.867    0.150 -0.658 -0.0183 -0.0251  0.9585 -0.0679 -0.0266  0.7791
1512745870.229   10.299    3.862    0.150 -0.722 -0.0085 -0.0305  0.9790 -0.0815 -0.0369  0.7334
1512745870.252   10.293    3.865    0.150 -0.736 -0.0125 -0.0093  0.9465 -0.0442 -0.0266  0.7290
1512745870.276   10.289    3.807    0.150 -0.759  0.0068  0.0076  0.8948 -0.0134 -0.0162  0.7093
1512745870.283   10.289    3.807    0.150 -0.767 -0.0488 -0.0591  0.9543 -0.0083 -0.0011  0.6931
1512745870.314   10.368    3.731    0.150 -0.767  0.0159  0.1741  0.8687 -0.0515 -0.0434  0.6437
1512745870.337   10.362    3.730    0.150 -0.803  0.0579  0.0164  0.9624 -0.0860 -0.0698  0.6682
1512745870.400   10.348    3.723    0.150 -0.844 -0.0645  0.0420  0.9973 -0.0807 -0.1398  0.7691
1512745870.424   10.327    3.753    0.150 -0.860  0.0564 -0.0789  1.0127 -0.0615  0.0265  0.7926
1512745870.448   10.330    3.802    0.150 -0.882 -0.0857 -0.1736  0.9373 -0.0352 -0.0248  0.7779
1512745870.471   10.292    3.837    0.150 -0.899 -0.0774 -0.0718  1.0242 -0.1282 -0.0776  0.7384
1512745870.494   10.284    3.836    0.150 -0.923  0.0054 -0.0032  0.9597  0.0181 -0.0555  0.7393
1512745870.518   10.295    3.842    0.150 -0.938  0.0137 -0.0349  0.9573 -0.0655 -0.0180  0.7016
1512745870.543   10.345    3.768    0.150 -0.961  0.0415  0.0488  0.8845 -0.0691 -0.0256  0.7273
1512745870.621   10.336    3.631    0.150 -1.013  0.0381  0.0232  0.8513 -0.0707 -0.0554  0.7691
1512745870.643   10.370    3.594    0.150 -1.037  0.0049  0.0264  0.9385 -0.0537 -0.0718  0.7317
1512745870.667   10.373    3.595    0.150 -1.053  0.0295  0.0273  0.9182 -0.1084 -0.0350  0.7527
1512745870.691   10.344    3.569    0.150 -1.076  0.0171  0.0024  0.9136 -0.0490 -0.0324  0.7702
1512745870.716   10.280    3.666    0.150 -1.098 -0.0085 -0.0408  1.0405 -0.0549 -0.0120  0.7678
1512745870.743   10.303    4.013    0.150 -1.115 -0.0239 -0.0286  0.9429 -0.0433 -0.0382  0.7832
1512745870.822   10.041    4.198    0.150 -1.170 -0.0247 -0.0923  1.0420 -0.0558 -0.0462  0.7469
1512745870.845   10.003    4.196    0.150 -1.194  0.0476  0.0107  0.8660 -0.0507  0.0009  0.7786
1512745870.852   10.003    4.196    0.150 -1.210  0.0334  0.0405  0.9368 -0.0791  0.0125  0.7819
1512745870.882   10.032    4.228    0.150 -1.226 -0.0344  0.0039  0.9277 -0.0386 -0.0539  0.7762
1512745870.907   10.069    4.177    0.150 -1.241 -0.0222  0.0176  0.9709 -0.0590 -0.0001  0.7790
1512745870.913   10.069    4.177    0.150 -1.258 -0.0469 -0.0010  0.9531 -0.0660 -0.0264  0.7795
1512745870.982   10.059    4.040    0.150 -1.306  0.0449 -0.0374  0.9441 -0.0306 -0.0254  0.7679
1512745871.004   10.053    4.043    0.150 -1.322 -0.0156 -0.0278  0.9512 -0.0119  0.0067  0.7513
1512745871.027   10.021    4.041    0.150 -1.337 -0.0469 -0.0608  1.0251 -0.0718 -0.0154  0.7385
1512745871.052    9.992    4.017    0.150 -1.354 -0.0381  0.0273  0.9250 -0.0491 -0.0417  0.7285
1512745871.077   10.038    3.955    0.150 -1.377 -0.0229 -0.0359  0.9622 -0.0595 -0.0494  0.7659
1512745871.101   10.029    3.819    0.150 -1.392  0.0073 -0.0249  0.9277 -0.0176 -0.0442  0.7301
1512745871.125   10.016    3.831    0.150 -1.415  0.0183  0.0142  0.9041 -0.0525  0.0028  0.7535
1512745871.187   10.012    3.830    0.150 -1.461  0.0088 -0.0098  0.9541 -0.0200 -0.0606  0.7691
1512745871.210   10.024    3.837    0.150 -1.476 -0.0583 -0.0554  1.0540 -0.0451 -0.0382  0.7535
1512745871.234   10.004    3.866    0.150 -1.499  0.0259  0.0320  0.8086 -0.0395 -0.0668  0.7437
1512745871.260   10.019    4.096    0.150 -1.514 -0.0364 -0.0618  1.0237 -0.0407  0.0107  0.7677
1512745871.282   10.013    4.098    0.150 -1.537  0.0034  0.0251  0.9741  0.0037  0.0188  0.7408
1512745871.305    9.996    4.098    0.150 -1.553  0.0027  0.0063  0.9045 -0.0874 -0.0807  0.7474
1512745871.329    9.928    4.036    0.150 -1.576  0.0403 -0.0391  0.9128 -0.0383 -0.0321  0.7697
1512745871.392    9.888    4.089    0.150 -1.623 -0.0259 -0.0076  1.0034 -0.0860 -0.0631  0.7667
1512745871.415    9.879    3.938    0.150 -1.640  0.0515  0.0081  0.8979 -0.0296 -0.0655  0.7437
1512745871.421    9.879    3.938    0.150 -1.655  0.0483 -0.0068  0.9216 -0.0322 -0.0080  0.7613
1512745871.453    9.955    3.879    0.150 -1.662 -0.0183  0.0452  0.9346 -0.0984 -0.0312  0.7490
1512745871.476    9.968    3.881    0.150 -1.686 -0.0347 -0.0212  0.9429 -0.0486 -0.0889  0.7240
1512745871.502   10.065    3.972    0.150 -1.709 -0.0063  0.0396  0.9524 -0.0350 -0.0007  0.7416
1512745871.527   10.056    3.984    0.150 -1.725  0.0286 -0.0029  0.9377 -0.0378 -0.0340  0.7526
1512745871.605   10.065    4.136    0.150 -1.787 -0.0332 -0.0210  1.1277 -0.0654 -0.0547  0.7858
1512745871.612   10.065    4.136    0.150 -1.794  0.0012  0.0166  1.0237 -0.0611 -0.0579  0.7928
1512745871.641    9.996    4.182    0.150 -1.820 -0.0569 -0.0325  0.9329 -0.0927  0.0007  0.8155
1512745871.663   10.015    4.183    0.150 -1.836  0.0637 -0.0503  0.9832 -0.0605 -0.0594  0.7727
1512745871.672   10.015    4.183    0.150 -1.852  0.0046 -0.0259  0.9370 -0.0421 -0.0695  0.7677
1512745871.702    9.934    4.102    0.150 -1.869  0.0242  0.0337  0.9045 -0.0430 -0.0209  0.7706
1512745871.727    9.924    4.115    0.150 -1.884 -0.0337 -0.0083  0.9966 -0.0288 -0.0369  0.7657
1512745871.807    9.926    4.148    0.150 -1.947 -0.0190  0.0125  0.9319 -0.0451 -0.0344  0.7788
1512745871.813    9.926    4.148    0.150 -1.963  0.0244 -0.0259  0.9417 -0.0583 -0.0422  0.7776
1512745871.844   10.035    4.074    0.150 -1.980 -0.0510  0.0491  0.9639 -0.0654 -0.0433  0.7646
1512745871.867   10.068    4.078    0.150 -1.995 -0.0020 -0.0161  0.9080 -0.0417 -0.0521  0.7464
1512745871.891   10.153    4.161    0.150 -2.019 -0.0083  0.1226  0.9219 -0.0502 -0.0639  0.7458
1512745871.916   10.122    4.206    0.150 -2.034  0.0884 -0.0464  0.9214 -0.0545 -0.0011  0.7783
1512745871.978   10.117    4.129    0.150 -2.089  0.0315  0.0308  0.8848 -0.1032 -0.0256  0.7630
1512745872.003    9.971    4.223    0.150 -2.104 -0.0159 -0.0242  0.9531  0.0324 -0.0427  0.7446
1512745872.027    9.952    4.222    0.150 -2.128 -0.0466  0.0103  0.9563 -0.0787 -0.0145  0.7650
1512745872.051    9.933    4.206    0.150 -2.136 -0.0183  0.0266  0.8623 -0.0435 -0.0346  0.7550
1512745872.074    9.841    4.327    0.150 -2.159 -0.0630 -0.0254  0.9680 -0.0553 -0.0650  0.7466
1512745872.100    9.823    4.056    0.150 -2.182 -0.0298 -0.0391  0.9722  0.0145 -0.0434  0.7515
1512745872.126   10.035    3.899    0.150 -2.198 -0.0261  0.0596  0.9072 -0.0728 -0.0370  0.7591
1512745872.229   10.031    3.898    0.150 -2.275  0.0396 -0.0300  0.8962 -0.0202 -0.0124  0.7322
1512745872.252    9.925    3.790    0.150 -2.291 -0.0054  0.0356  0.9065 -0.0446 -0.0064  0.7689
1512745872.267    9.976    3.721    0.150 -2.305 -0.0437  0.0078  0.9114 -0.0688 -0.0655  0.7649
1512745872.273    9.976    3.721    0.150 -2.320 -0.0334 -0.0059  0.9956 -0.0415 -0.0843  0.7618
1512745872.304    9.981    3.801    0.150 -2.337  0.0486  0.0920  0.8110 -0.0892  0.0189  0.7871
1512745872.366    9.771    3.963    0.150 -2.392 -0.0176  0.0269  1.0107 -0.1260 -0.0237  0.7887
1512745872.390    9.744    3.960    0.150 -2.409  0.0569 -0.1636  0.9358  0.0005 -0.0217  0.7585
1512745872.414    9.860    4.072    0.150 -2.424 -0.0103  0.0864  0.8926 -0.0774 -0.0097  0.7525
1512745872.438    9.833    4.107    0.150 -2.448 -0.0027 -0.0671  1.0132 -0.0664 -0.0743  0.7416
1512745872.466    9.842    4.254    0.150 -2.463 -0.0183 -0.0332  0.9629 -0.0360 -0.0158  0.7595
1512745872.486    9.855    4.250    0.150 -2.478 -0.0225 -0.0144  0.9983 -0.0836 -0.0109  0.7714
1512745872.508    9.849    4.248    0.150 -2.494  0.0488 -0.0378  0.9253 -0.0542 -0.0365  0.7726
1512745872.594    9.732    4.128    0.150 -2.566 -0.0420 -0.0020  0.9512 -0.0711 -0.0205  0.8140
1512745872.618    9.790    4.055    0.150 -2.591 -0.0371 -0.0205  0.9424 -0.0824 -0.0538  0.7938
1512745872.641    9.780    3.898    0.150 -2.607  0.0369 -0.0012  0.8704 -0.0336 -0.0278  0.7611
1512745872.665    9.805    3.879    0.150 -2.623  0.0015  0.0088  0.9631 -0.0798 -0.0434  0.7669
1512745872.672    9.805    3.879    0.150 -2.640  0.0295 -0.0112  0.9482 -0.0734 -0.0330  0.7642
1512745872.700    9.784    3.876    0.150 -2.655  0.0024 -0.0190  0.9512 -0.0224 -0.0248  0.7658
1512745872.764    9.868    3.955    0.150 -2.703 -0.0205 -0.0334  0.9463  0.0256 -0.0089  0.8238
1512745872.789    9.933    3.869    0.150 -2.727  0.0088  0.0400  0.9082 -0.0823 -0.0216  0.8039
1512745872.810    9.933    3.876    0.150 -2.743  0.0022 -0.0381  0.9692 -0.0605 -0.0481  0.7780
1512745872.833    9.933    3.876    0.150 -2.761 -0.0156 -0.0161  0.9368 -0.0514 -0.0425  0.7838
1512745872.856    9.920    3.874    0.150 -2.785  0.0525 -0.0452  0.9578 -0.0796 -0.0433  0.7972
1512745872.880    9.897    3.853    0.150 -2.801  0.0037  0.0505  0.9253  0.0004 -0.0318  0.8137
1512745872.907    9.881    3.873    0.150 -2.825  0.0232 -0.0212  0.9297 -0.1272 -0.0377  0.7685
1512745872.985    9.879    3.835    0.150 -2.890  0.0212  0.0447  0.8945  0.0091  0.0023  0.7896
1512745872.992    9.879    3.835    0.150 -2.897  0.0322  0.0098  0.9414 -0.0726 -0.0072  0.7920
1512745873.020    9.888    3.831    0.150 -2.914  0.0217 -0.0444  0.9878 -0.0764 -0.0387  0.7836
1512745873.043    9.859    3.824    0.150 -2.938 -0.0220  0.0254  0.9304  0.0305 -0.0479  0.8144
1512745873.069    9.887    3.848    0.150 -2.954  0.0063 -0.0110  0.9971 -0.1276  0.0023  0.7939
1512745873.093    9.838    3.914    0.150 -2.970 -0.0417 -0.0020  0.8970 -0.0234 -0.0224  0.8004
1512745873.157    9.834    3.837    0.150 -3.028  0.0486 -0.0378  0.9324 -0.1142 -0.0009  0.7690
1512745873.180    9.772    3.888    0.150 -3.045  0.0366 -0.0178  0.8726  0.0033 -0.0348  0.7487
1512745873.203    9.767    3.887    0.150 -3.061  0.0093 -0.0359  0.9419 -0.0390 -0.0439  0.7702
1512745873.227    9.688    3.814    0.150 -3.085  0.0352  0.0342  0.9570 -0.0304  0.0200  0.7617
1512745873.253    9.739    3.752    0.150 -3.100 -0.0237 -0.0457  0.9380 -0.0080 -0.0189  0.7872
1512745873.276    9.738    3.735    0.150 -3.124 -0.0364 -0.0498  1.0029 -0.0748 -0.0543  0.8052
1512745873.313    9.746    3.731    0.150 -3.148 -0.0427 -0.0225  0.9387 -0.0302 -0.0479  0.7943
1512745873.389    9.741    3.728    0.150 -3.214 -0.0105 -0.0725  0.9717 -0.0583 -0.0514  0.7430
1512745873.413    9.890    3.861    0.150 -3.230 -0.1035  0.1160  0.9006 -0.0241 -0.0454  0.7947
1512745873.439    9.840    3.930    0.150 -3.253  0.0469 -0.0220  0.9392  0.0051  0.0124  0.7707
1512745873.461    9.842    3.981    0.150 -3.269 -0.0017  0.0422  0.9045 -0.0224 -0.0505  0.7586
1512745873.486    9.934    3.906    0.150 -3.293  0.0371 -0.0010  0.9497 -0.0256  0.0252  0.7747
1512745873.511    9.928    3.906    0.150 -3.308 -0.0698 -0.0083  0.9893 -0.0530 -0.0374  0.7582
1512745873.590    9.961    3.940    0.150 -3.372 -0.0618 -0.0107  0.9790  0.0317  0.0037  0.7445
1512745873.614    9.929    3.987    0.150 -3.396  0.0110 -0.0017  0.9529 -0.1356 -0.0419  0.7300
1512745873.639    9.928    3.971    0.150 -3.412 -0.0300  0.0032  0.9277  0.0316 -0.0059  0.7563
1512745873.662    9.948    3.955    0.150 -3.426 -0.0095 -0.0320  0.9165 -0.0690 -0.0286  0.7666
1512745873.686   10.168    3.986    0.150 -3.450 -0.0337 -0.0076  1.0151 -0.0238 -0.0257  0.7796
1512745873.750   10.138    3.954    0.150 -3.497 -0.0088 -0.0154  1.0034 -0.0609 -0.0316  0.7623
1512745873.774   10.310    3.718    0.150 -3.522 -0.0149  0.0220  0.9758  0.0258  0.0005  0.7641
1512745873.798   10.307    3.686    0.150 -3.538 -0.0544  0.0371  0.9421 -0.1443 -0.0776  0.7450
1512745873.821   10.389    3.609    0.150 -3.553  0.0063 -0.0229  0.8606  0.0292  0.0125  0.7642
1512745873.844   10.394    3.611    0.150 -3.577 -0.0435 -0.0200  0.9910 -0.1316 -0.0561  0.7426
1512745873.870   10.289    3.527    0.150 -3.592 -0.0129 -0.0103  0.9578  0.0120 -0.0397  0.7298
1512745873.896   10.088    3.798    0.150 -3.615  0.0269 -0.0181  0.9231 -0.0704 -0.0393  0.7414
1512745873.973   10.086    3.789    0.150 -3.677  0.0635  0.0461  0.8118 -0.0209 -0.0249  0.7629
1512745873.998   10.138    3.745    0.150 -3.692 -0.0432 -0.0127  0.9426 -0.0031 -0.0257  0.7827
1512745874.004   10.138    3.745    0.150 -3.700 -0.0093 -0.0676  1.0178 -0.0221 -0.0477  0.7808
1512745874.035   10.121    3.741    0.150 -3.724 -0.0352 -0.0410  1.0474 -0.1475 -0.0441  0.7530
1512745874.059   10.285    3.902    0.150 -3.740  0.0305 -0.0076  0.9001  0.0417 -0.0585  0.7808
1512745874.086   10.188    4.050    0.150 -3.763 -0.0249  0.0247  0.9500 -0.1190 -0.0269  0.7468
1512745874.192   10.188    4.050    0.150 -3.850  0.0203 -0.0066  0.9783 -0.0482 -0.0121  0.7234
1512745874.217   10.097    4.114    0.150 -3.865 -0.0339  0.0105  0.9338 -0.0402 -0.0483  0.7216
1512745874.223   10.097    4.114    0.150 -3.871  0.0122  0.0481  0.9270 -0.0630 -0.0764  0.7216
1512745874.255    9.891    4.092    0.150 -3.894  0.0010 -0.0308  0.9050 -0.0230 -0.0154  0.7567
1512745874.261    9.891    4.092    0.150 -3.902  0.0046  0.0193  0.8662 -0.0019 -0.0209  0.7582
1512745874.332    9.766    3.953    0.150 -3.955  0.0151 -0.0090  0.9512 -0.1077 -0.0629  0.7345
